source_dataset,file_id,raw_mask_path,standardized_mask_path,raw_mask_unique_values,standardized_mask_unique_values,standardization_status
G1020,image_2146,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2146.png,data/processed/standardized_masks/g1020/image_2146.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2147,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2147.png,data/processed/standardized_masks/g1020/image_2147.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2148,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2148.png,data/processed/standardized_masks/g1020/image_2148.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2149,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2149.png,data/processed/standardized_masks/g1020/image_2149.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_215,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_215.png,data/processed/standardized_masks/g1020/image_215.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2151,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2151.png,data/processed/standardized_masks/g1020/image_2151.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2152,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2152.png,data/processed/standardized_masks/g1020/image_2152.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2154,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2154.png,data/processed/standardized_masks/g1020/image_2154.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2155,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2155.png,data/processed/standardized_masks/g1020/image_2155.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2156,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2156.png,data/processed/standardized_masks/g1020/image_2156.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_216,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_216.png,data/processed/standardized_masks/g1020/image_216.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2162,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2162.png,data/processed/standardized_masks/g1020/image_2162.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2163,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2163.png,data/processed/standardized_masks/g1020/image_2163.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2164,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2164.png,data/processed/standardized_masks/g1020/image_2164.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_217,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_217.png,data/processed/standardized_masks/g1020/image_217.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2170,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2170.png,data/processed/standardized_masks/g1020/image_2170.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2171,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2171.png,data/processed/standardized_masks/g1020/image_2171.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2172,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2172.png,data/processed/standardized_masks/g1020/image_2172.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2173,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2173.png,data/processed/standardized_masks/g1020/image_2173.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_218,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_218.png,data/processed/standardized_masks/g1020/image_218.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2188,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2188.png,data/processed/standardized_masks/g1020/image_2188.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2189,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2189.png,data/processed/standardized_masks/g1020/image_2189.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_219,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_219.png,data/processed/standardized_masks/g1020/image_219.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2199,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2199.png,data/processed/standardized_masks/g1020/image_2199.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_22,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_22.png,data/processed/standardized_masks/g1020/image_22.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2200,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2200.png,data/processed/standardized_masks/g1020/image_2200.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2201,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2201.png,data/processed/standardized_masks/g1020/image_2201.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2202,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2202.png,data/processed/standardized_masks/g1020/image_2202.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2209,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2209.png,data/processed/standardized_masks/g1020/image_2209.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2210,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2210.png,data/processed/standardized_masks/g1020/image_2210.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2211,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2211.png,data/processed/standardized_masks/g1020/image_2211.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2212,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2212.png,data/processed/standardized_masks/g1020/image_2212.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2215,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2215.png,data/processed/standardized_masks/g1020/image_2215.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2216,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2216.png,data/processed/standardized_masks/g1020/image_2216.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2217,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2217.png,data/processed/standardized_masks/g1020/image_2217.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2218,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2218.png,data/processed/standardized_masks/g1020/image_2218.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2219,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2219.png,data/processed/standardized_masks/g1020/image_2219.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_222,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_222.png,data/processed/standardized_masks/g1020/image_222.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2220,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2220.png,data/processed/standardized_masks/g1020/image_2220.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2223,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2223.png,data/processed/standardized_masks/g1020/image_2223.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2225,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2225.png,data/processed/standardized_masks/g1020/image_2225.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2226,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2226.png,data/processed/standardized_masks/g1020/image_2226.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2229,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2229.png,data/processed/standardized_masks/g1020/image_2229.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_223,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_223.png,data/processed/standardized_masks/g1020/image_223.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2230,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2230.png,data/processed/standardized_masks/g1020/image_2230.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2231,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2231.png,data/processed/standardized_masks/g1020/image_2231.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2232,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2232.png,data/processed/standardized_masks/g1020/image_2232.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2234,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2234.png,data/processed/standardized_masks/g1020/image_2234.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2244,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2244.png,data/processed/standardized_masks/g1020/image_2244.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2245,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2245.png,data/processed/standardized_masks/g1020/image_2245.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2246,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2246.png,data/processed/standardized_masks/g1020/image_2246.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2247,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2247.png,data/processed/standardized_masks/g1020/image_2247.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2248,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2248.png,data/processed/standardized_masks/g1020/image_2248.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2249,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2249.png,data/processed/standardized_masks/g1020/image_2249.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_226,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_226.png,data/processed/standardized_masks/g1020/image_226.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_227,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_227.png,data/processed/standardized_masks/g1020/image_227.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2276,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2276.png,data/processed/standardized_masks/g1020/image_2276.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2277,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2277.png,data/processed/standardized_masks/g1020/image_2277.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2278,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2278.png,data/processed/standardized_masks/g1020/image_2278.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2279,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2279.png,data/processed/standardized_masks/g1020/image_2279.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2289,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2289.png,data/processed/standardized_masks/g1020/image_2289.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2290,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2290.png,data/processed/standardized_masks/g1020/image_2290.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2291,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2291.png,data/processed/standardized_masks/g1020/image_2291.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2292,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2292.png,data/processed/standardized_masks/g1020/image_2292.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2299,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2299.png,data/processed/standardized_masks/g1020/image_2299.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_230,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_230.png,data/processed/standardized_masks/g1020/image_230.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2300,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2300.png,data/processed/standardized_masks/g1020/image_2300.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2303,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2303.png,data/processed/standardized_masks/g1020/image_2303.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2304,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2304.png,data/processed/standardized_masks/g1020/image_2304.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2307,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2307.png,data/processed/standardized_masks/g1020/image_2307.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2308,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2308.png,data/processed/standardized_masks/g1020/image_2308.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2309,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2309.png,data/processed/standardized_masks/g1020/image_2309.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_231,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_231.png,data/processed/standardized_masks/g1020/image_231.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2310,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2310.png,data/processed/standardized_masks/g1020/image_2310.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2313,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2313.png,data/processed/standardized_masks/g1020/image_2313.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2314,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2314.png,data/processed/standardized_masks/g1020/image_2314.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2315,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2315.png,data/processed/standardized_masks/g1020/image_2315.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2316,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2316.png,data/processed/standardized_masks/g1020/image_2316.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2319,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2319.png,data/processed/standardized_masks/g1020/image_2319.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_232,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_232.png,data/processed/standardized_masks/g1020/image_232.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2320,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2320.png,data/processed/standardized_masks/g1020/image_2320.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2321,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2321.png,data/processed/standardized_masks/g1020/image_2321.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2322,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2322.png,data/processed/standardized_masks/g1020/image_2322.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2326,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2326.png,data/processed/standardized_masks/g1020/image_2326.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2327,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2327.png,data/processed/standardized_masks/g1020/image_2327.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_233,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_233.png,data/processed/standardized_masks/g1020/image_233.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_234,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_234.png,data/processed/standardized_masks/g1020/image_234.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2345,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2345.png,data/processed/standardized_masks/g1020/image_2345.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2346,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2346.png,data/processed/standardized_masks/g1020/image_2346.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_235,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_235.png,data/processed/standardized_masks/g1020/image_235.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2354,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2354.png,data/processed/standardized_masks/g1020/image_2354.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2355,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2355.png,data/processed/standardized_masks/g1020/image_2355.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2359,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2359.png,data/processed/standardized_masks/g1020/image_2359.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_236,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_236.png,data/processed/standardized_masks/g1020/image_236.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2360,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2360.png,data/processed/standardized_masks/g1020/image_2360.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2361,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2361.png,data/processed/standardized_masks/g1020/image_2361.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2362,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2362.png,data/processed/standardized_masks/g1020/image_2362.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2363,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2363.png,data/processed/standardized_masks/g1020/image_2363.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2364,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2364.png,data/processed/standardized_masks/g1020/image_2364.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2365,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2365.png,data/processed/standardized_masks/g1020/image_2365.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2366,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2366.png,data/processed/standardized_masks/g1020/image_2366.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2367,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2367.png,data/processed/standardized_masks/g1020/image_2367.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2368,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2368.png,data/processed/standardized_masks/g1020/image_2368.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
