source_dataset,official_split,file_id,raw_mask_path,standardized_mask_path,raw_mask_unique_values,standardized_mask_unique_values,standardization_status
REFUGE,train,n0325,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0325.png,data/processed/standardized_masks/refuge/train_n0325.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0326,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0326.png,data/processed/standardized_masks/refuge/train_n0326.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0327,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0327.png,data/processed/standardized_masks/refuge/train_n0327.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0328,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0328.png,data/processed/standardized_masks/refuge/train_n0328.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0329,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0329.png,data/processed/standardized_masks/refuge/train_n0329.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0330,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0330.png,data/processed/standardized_masks/refuge/train_n0330.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0331,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0331.png,data/processed/standardized_masks/refuge/train_n0331.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0332,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0332.png,data/processed/standardized_masks/refuge/train_n0332.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0333,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0333.png,data/processed/standardized_masks/refuge/train_n0333.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0334,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0334.png,data/processed/standardized_masks/refuge/train_n0334.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0335,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0335.png,data/processed/standardized_masks/refuge/train_n0335.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0336,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0336.png,data/processed/standardized_masks/refuge/train_n0336.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0337,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0337.png,data/processed/standardized_masks/refuge/train_n0337.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0338,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0338.png,data/processed/standardized_masks/refuge/train_n0338.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0339,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0339.png,data/processed/standardized_masks/refuge/train_n0339.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0340,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0340.png,data/processed/standardized_masks/refuge/train_n0340.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0341,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0341.png,data/processed/standardized_masks/refuge/train_n0341.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0342,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0342.png,data/processed/standardized_masks/refuge/train_n0342.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0343,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0343.png,data/processed/standardized_masks/refuge/train_n0343.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0344,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0344.png,data/processed/standardized_masks/refuge/train_n0344.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0345,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0345.png,data/processed/standardized_masks/refuge/train_n0345.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0346,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0346.png,data/processed/standardized_masks/refuge/train_n0346.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0347,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0347.png,data/processed/standardized_masks/refuge/train_n0347.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0348,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0348.png,data/processed/standardized_masks/refuge/train_n0348.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0349,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0349.png,data/processed/standardized_masks/refuge/train_n0349.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0350,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0350.png,data/processed/standardized_masks/refuge/train_n0350.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0351,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0351.png,data/processed/standardized_masks/refuge/train_n0351.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0352,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0352.png,data/processed/standardized_masks/refuge/train_n0352.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0353,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0353.png,data/processed/standardized_masks/refuge/train_n0353.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0354,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0354.png,data/processed/standardized_masks/refuge/train_n0354.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0355,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0355.png,data/processed/standardized_masks/refuge/train_n0355.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0356,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0356.png,data/processed/standardized_masks/refuge/train_n0356.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0357,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0357.png,data/processed/standardized_masks/refuge/train_n0357.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0358,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0358.png,data/processed/standardized_masks/refuge/train_n0358.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0359,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0359.png,data/processed/standardized_masks/refuge/train_n0359.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0360,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0360.png,data/processed/standardized_masks/refuge/train_n0360.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0001,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0001.png,data/processed/standardized_masks/refuge/val_V0001.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0002,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0002.png,data/processed/standardized_masks/refuge/val_V0002.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0003,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0003.png,data/processed/standardized_masks/refuge/val_V0003.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0004,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0004.png,data/processed/standardized_masks/refuge/val_V0004.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0005,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0005.png,data/processed/standardized_masks/refuge/val_V0005.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0006,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0006.png,data/processed/standardized_masks/refuge/val_V0006.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0007,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0007.png,data/processed/standardized_masks/refuge/val_V0007.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0008,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0008.png,data/processed/standardized_masks/refuge/val_V0008.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0009,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0009.png,data/processed/standardized_masks/refuge/val_V0009.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0010,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0010.png,data/processed/standardized_masks/refuge/val_V0010.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0011,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0011.png,data/processed/standardized_masks/refuge/val_V0011.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0012,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0012.png,data/processed/standardized_masks/refuge/val_V0012.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0013,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0013.png,data/processed/standardized_masks/refuge/val_V0013.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0014,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0014.png,data/processed/standardized_masks/refuge/val_V0014.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0015,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0015.png,data/processed/standardized_masks/refuge/val_V0015.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0016,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0016.png,data/processed/standardized_masks/refuge/val_V0016.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0017,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0017.png,data/processed/standardized_masks/refuge/val_V0017.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0018,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0018.png,data/processed/standardized_masks/refuge/val_V0018.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0019,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0019.png,data/processed/standardized_masks/refuge/val_V0019.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0020,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0020.png,data/processed/standardized_masks/refuge/val_V0020.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0021,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0021.png,data/processed/standardized_masks/refuge/val_V0021.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0022,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0022.png,data/processed/standardized_masks/refuge/val_V0022.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0023,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0023.png,data/processed/standardized_masks/refuge/val_V0023.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0024,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0024.png,data/processed/standardized_masks/refuge/val_V0024.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0025,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0025.png,data/processed/standardized_masks/refuge/val_V0025.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0026,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0026.png,data/processed/standardized_masks/refuge/val_V0026.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0027,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0027.png,data/processed/standardized_masks/refuge/val_V0027.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0028,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0028.png,data/processed/standardized_masks/refuge/val_V0028.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0029,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0029.png,data/processed/standardized_masks/refuge/val_V0029.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0030,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0030.png,data/processed/standardized_masks/refuge/val_V0030.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0031,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0031.png,data/processed/standardized_masks/refuge/val_V0031.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0032,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0032.png,data/processed/standardized_masks/refuge/val_V0032.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0033,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0033.png,data/processed/standardized_masks/refuge/val_V0033.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0034,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0034.png,data/processed/standardized_masks/refuge/val_V0034.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0035,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0035.png,data/processed/standardized_masks/refuge/val_V0035.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0036,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0036.png,data/processed/standardized_masks/refuge/val_V0036.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0037,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0037.png,data/processed/standardized_masks/refuge/val_V0037.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0038,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0038.png,data/processed/standardized_masks/refuge/val_V0038.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0039,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0039.png,data/processed/standardized_masks/refuge/val_V0039.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0040,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0040.png,data/processed/standardized_masks/refuge/val_V0040.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0041,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0041.png,data/processed/standardized_masks/refuge/val_V0041.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0042,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0042.png,data/processed/standardized_masks/refuge/val_V0042.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0043,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0043.png,data/processed/standardized_masks/refuge/val_V0043.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0044,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0044.png,data/processed/standardized_masks/refuge/val_V0044.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0045,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0045.png,data/processed/standardized_masks/refuge/val_V0045.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0046,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0046.png,data/processed/standardized_masks/refuge/val_V0046.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0047,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0047.png,data/processed/standardized_masks/refuge/val_V0047.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0048,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0048.png,data/processed/standardized_masks/refuge/val_V0048.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0049,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0049.png,data/processed/standardized_masks/refuge/val_V0049.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0050,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0050.png,data/processed/standardized_masks/refuge/val_V0050.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0051,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0051.png,data/processed/standardized_masks/refuge/val_V0051.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0052,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0052.png,data/processed/standardized_masks/refuge/val_V0052.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0053,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0053.png,data/processed/standardized_masks/refuge/val_V0053.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0054,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0054.png,data/processed/standardized_masks/refuge/val_V0054.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0055,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0055.png,data/processed/standardized_masks/refuge/val_V0055.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0056,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0056.png,data/processed/standardized_masks/refuge/val_V0056.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0057,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0057.png,data/processed/standardized_masks/refuge/val_V0057.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0058,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0058.png,data/processed/standardized_masks/refuge/val_V0058.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0059,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0059.png,data/processed/standardized_masks/refuge/val_V0059.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0060,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0060.png,data/processed/standardized_masks/refuge/val_V0060.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0061,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0061.png,data/processed/standardized_masks/refuge/val_V0061.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0062,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0062.png,data/processed/standardized_masks/refuge/val_V0062.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0063,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0063.png,data/processed/standardized_masks/refuge/val_V0063.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0064,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0064.png,data/processed/standardized_masks/refuge/val_V0064.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0065,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0065.png,data/processed/standardized_masks/refuge/val_V0065.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0066,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0066.png,data/processed/standardized_masks/refuge/val_V0066.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0067,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0067.png,data/processed/standardized_masks/refuge/val_V0067.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0068,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0068.png,data/processed/standardized_masks/refuge/val_V0068.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0069,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0069.png,data/processed/standardized_masks/refuge/val_V0069.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0070,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0070.png,data/processed/standardized_masks/refuge/val_V0070.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0071,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0071.png,data/processed/standardized_masks/refuge/val_V0071.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
